+-------------+---------------+----------+----+------+
| first_name  |   last_name   |  salary  | HR | year |
| Scott       | Cooper        | 240000   | 9  | 1993 |
| Scott       | Cooper        | 500000   | 13 | 1994 |
| Scott       | Cooper        | 1525000  | 3  | 1995 |
| Scott       | Cooper        | 375000   | 3  | 1997 |
| Rocky       | Coppinger     | 109000   | 0  | 1996 |
| Rocky       | Coppinger     | 185000   | 0  | 1997 |
| Trace       | Coquillette   | 201500   | 1  | 2000 |
| Alex        | Cora          | 210000   | 0  | 1999 |
| Alex        | Cora          | 240000   | 4  | 2001 |
| Joey        | Cora          | 77500    | 0  | 1989 |
| Joey        | Cora          | 100000   | 0  | 1990 |
| Joey        | Cora          | 120000   | 0  | 1991 |
| Joey        | Cora          | 235000   | 0  | 1992 |
| Joey        | Cora          | 465000   | 2  | 1993 |
| Joey        | Cora          | 625000   | 2  | 1994 |
| Joey        | Cora          | 425000   | 3  | 1995 |
| Joey        | Cora          | 850000   | 6  | 1996 |
| Joey        | Cora          | 1025000  | 11 | 1997 |
| Joey        | Cora          | 1700000  | 6  | 1998 |
| Joey        | Cora          | 1700000  | 0  | 1998 |
| Doug        | Corbett       | 360000   | 0  | 1985 |
| Doug        | Corbett       | 410000   | 0  | 1986 |
| Sherman     | Corbett       | 100000   | 0  | 1990 |
| Archie      | Corbin        | 109000   | 0  | 1996 |
| Tim         | Corcoran      | 220000   | 0  | 1985 |
| Tim         | Corcoran      | 220000   | 0  | 1986 |
| Francisco   | Cordero       | 200000   | 0  | 1999 |
| Francisco   | Cordero       | 200000   | 0  | 2000 |
| Francisco   | Cordero       | 277500   | 0  | 2001 |
| Wil         | Cordero       | 126500   | 10 | 1993 |
| Wil         | Cordero       | 200000   | 15 | 1994 |
| Wil         | Cordero       | 315000   | 10 | 1995 |
| Wil         | Cordero       | 1850000  | 3  | 1996 |
| Wil         | Cordero       | 3000000  | 18 | 1997 |
| Wil         | Cordero       | 500000   | 8  | 1999 |
| Wil         | Cordero       | 2166667  | 16 | 2000 |
| Wil         | Cordero       | 2166667  | 0  | 2000 |
| Wil         | Cordero       | 2666667  | 4  | 2001 |
| Francisco   | Cordova       | 109000   | 0  | 1996 |
| Francisco   | Cordova       | 210000   | 0  | 1997 |
| Francisco   | Cordova       | 500000   | 0  | 1998 |
| Francisco   | Cordova       | 1250000  | 0  | 1999 |
| Francisco   | Cordova       | 2050000  | 0  | 2000 |
| Marty       | Cordova       | 109000   | 24 | 1995 |
| Marty       | Cordova       | 500000   | 16 | 1996 |
| Marty       | Cordova       | 800000   | 15 | 1997 |
| Marty       | Cordova       | 2000000  | 10 | 1998 |
| Marty       | Cordova       | 3000000  | 14 | 1999 |
| Marty       | Cordova       | 500000   | 4  | 2000 |
| Marty       | Cordova       | 500000   | 20 | 2001 |
| Rheal       | Cormier       | 120000   | 0  | 1992 |
| Rheal       | Cormier       | 155000   | 0  | 1993 |
| Rheal       | Cormier       | 160000   | 0  | 1994 |
| Rheal       | Cormier       | 550000   | 0  | 1995 |
| Rheal       | Cormier       | 950000   | 0  | 1996 |
| Rheal       | Cormier       | 1050000  | 0  | 1997 |
| Rheal       | Cormier       | 900000   | 0  | 1999 |
| Rheal       | Cormier       | 2000000  | 0  | 2000 |
| Rheal       | Cormier       | 2583333  | 0  | 2001 |
| Reid        | Cornelius     | 109000   | 0  | 1995 |
| Reid        | Cornelius     | 109000   | 0  | 1995 |
| Ed          | Correa        | 62500    | 0  | 1986 |
| Jim         | Corsi         | 130000   | 0  | 1992 |
| Jim         | Corsi         | 375000   | 0  | 1993 |
| Jim         | Corsi         | 238889   | 0  | 1995 |
| Jim         | Corsi         | 450000   | 0  | 1996 |
| Jim         | Corsi         | 470000   | 0  | 1997 |
| Jim         | Corsi         | 600000   | 0  | 1998 |
| Jim         | Corsi         | 750000   | 0  | 1999 |
| Jim         | Corsi         | 750000   | 0  | 1999 |
| Jim         | Corsi         | 200000   | 0  | 1999 |
| Jim         | Corsi         | 200000   | 0  | 1999 |
| John        | Costello      | 85000    | 0  | 1989 |
| John        | Costello      | 105000   | 0  | 1990 |
| John        | Costello      | 105000   | 0  | 1990 |
| Tim         | Costo         | 109000   | 3  | 1993 |
| Henry       | Cotto         | 90000    | 8  | 1988 |
| Henry       | Cotto         | 250000   | 9  | 1989 |
| Henry       | Cotto         | 425000   | 4  | 1990 |
| Henry       | Cotto         | 600000   | 6  | 1991 |
| Henry       | Cotto         | 875000   | 5  | 1992 |
| Henry       | Cotto         | 900000   | 3  | 1993 |
| Henry       | Cotto         | 900000   | 2  | 1993 |
| Craig       | Counsell      | 150000   | 1  | 1997 |
| Craig       | Counsell      | 150000   | 0  | 1997 |
| Craig       | Counsell      | 185000   | 4  | 1998 |
| Craig       | Counsell      | 245000   | 0  | 1999 |
| Craig       | Counsell      | 245000   | 0  | 1999 |
| Al          | Cowens        | 400000   | 14 | 1985 |
| Al          | Cowens        | 360000   | 0  | 1986 |
| Joe         | Cowley        | 120000   | 0  | 1985 |
| Joe         | Cowley        | 295000   | 0  | 1986 |
| Danny       | Cox           | 110000   | 0  | 1985 |
| Danny       | Cox           | 400000   | 0  | 1986 |
| Danny       | Cox           | 600000   | 0  | 1987 |
| Danny       | Cox           | 750000   | 0  | 1988 |
| Danny       | Cox           | 520000   | 0  | 1991 |
| Danny       | Cox           | 625000   | 0  | 1992 |
| Danny       | Cox           | 625000   | 0  | 1992 |
| Danny       | Cox           | 109000   | 0  | 1992 |
| Danny       | Cox           | 109000   | 0  | 1992 |
| Danny       | Cox           | 550000   | 0  | 1993 |
| Danny       | Cox           | 800000   | 0  | 1994 |
| Danny       | Cox           | 700000   | 0  | 1995 |
| Darron      | Cox           | 200000   | 1  | 1999 |
| Steve       | Cox           | 200000   | 11 | 2000 |
| Steve       | Cox           | 255000   | 12 | 2001 |
| Tim         | Crabtree      | 109000   | 0  | 1995 |
| Tim         | Crabtree      | 133000   | 0  | 1996 |
| Tim         | Crabtree      | 245000   | 0  | 1997 |
| Tim         | Crabtree      | 290000   | 0  | 1998 |
| Tim         | Crabtree      | 670000   | 0  | 1999 |
| Tim         | Crabtree      | 975000   | 0  | 2000 |
| Tim         | Crabtree      | 1300000  | 0  | 2001 |
| Paxton      | Crawford      | 200000   | 0  | 2001 |
| Steve       | Crawford      | 160000   | 0  | 1985 |
| Steve       | Crawford      | 330000   | 0  | 1986 |
| Steve       | Crawford      | 150000   | 0  | 1989 |
| Steve       | Crawford      | 375000   | 0  | 1990 |
| Doug        | Creek         | 109000   | 0  | 1995 |
| Doug        | Creek         | 110500   | 0  | 1996 |
| Doug        | Creek         | 260000   | 0  | 2001 |
| Felipe      | Crespo        | 109000   | 0  | 1996 |
| Felipe      | Crespo        | 160000   | 1  | 1997 |
| Felipe      | Crespo        | 185000   | 1  | 1998 |
| Felipe      | Crespo        | 232000   | 4  | 2000 |
| Felipe      | Crespo        | 425000   | 4  | 2001 |
| Felipe      | Crespo        | 425000   | 0  | 2001 |
| Tim         | Crews         | 78000    | 0  | 1988 |
| Tim         | Crews         | 130000   | 0  | 1989 |
| Tim         | Crews         | 215000   | 0  | 1990 |
| Tim         | Crews         | 670000   | 0  | 1991 |
| Tim         | Crews         | 1175000  | 0  | 1992 |
| Chuck       | Crim          | 62500    | 0  | 1987 |
| Chuck       | Crim          | 101000   | 0  | 1988 |
| Chuck       | Crim          | 245000   | 0  | 1989 |
| Chuck       | Crim          | 600000   | 0  | 1990 |
| Chuck       | Crim          | 2833333  | 0  | 1991 |
| Chuck       | Crim          | 1100000  | 0  | 1992 |
| Chuck       | Crim          | 1100000  | 0  | 1993 |
| D. T.       | Cromer        | 200000   | 2  | 2000 |
| Tripp       | Cromer        | 109000   | 0  | 1993 |
| Tripp       | Cromer        | 109000   | 0  | 1994 |
| Tripp       | Cromer        | 112000   | 5  | 1995 |
| Tripp       | Cromer        | 181000   | 4  | 1997 |
| Tripp       | Cromer        | 245000   | 1  | 1998 |
| Tripp       | Cromer        | 346500   | 2  | 1999 |
| Rich        | Croushore     | 205000   | 0  | 1999 |
| Deivi       | Cruz          | 150000   | 2  | 1997 |
| Deivi       | Cruz          | 245000   | 5  | 1998 |
| Deivi       | Cruz          | 430000   | 13 | 1999 |
| Deivi       | Cruz          | 1975000  | 10 | 2000 |
| Deivi       | Cruz          | 3525000  | 7  | 2001 |
| Ivan        | Cruz          | 205000   | 1  | 1999 |
| Jacob       | Cruz          | 205000   | 3  | 1999 |
| Jacob       | Cruz          | 227500   | 0  | 2000 |
| Jacob       | Cruz          | 230000   | 3  | 2001 |
| Jacob       | Cruz          | 230000   | 1  | 2001 |
| Jose        | Cruz          | 796383   | 9  | 1985 |
| Jose        | Cruz          | 755000   | 10 | 1986 |
| Jose        | Cruz          | 755000   | 11 | 1987 |
| Jose        | Cruz          | 350000   | 1  | 1988 |
| Jose        | Cruz          | 150000   | 14 | 1997 |
| Jose        | Cruz          | 150000   | 12 | 1997 |
| Jose        | Cruz          | 325000   | 11 | 1998 |
| Jose        | Cruz          | 400000   | 14 | 1999 |
| Jose        | Cruz          | 395000   | 31 | 2000 |
| Jose        | Cruz          | 2350000  | 34 | 2001 |
| Julio       | Cruz          | 1242333  | 0  | 1985 |
| Julio       | Cruz          | 600000   | 0  | 1986 |
| Nelson      | Cruz          | 210000   | 0  | 1999 |
| Nelson      | Cruz          | 285000   | 0  | 2001 |
| John        | Cummings      | 109000   | 0  | 1993 |
| John        | Cummings      | 114000   | 0  | 1994 |
| John        | Cummings      | 155000   | 0  | 1995 |
| John        | Cummings      | 155000   | 0  | 1995 |
| John        | Cummings      | 170000   | 0  | 1996 |
| John        | Cummings      | 170000   | 0  | 1996 |
| John        | Cummings      | 215000   | 0  | 1997 |
| Midre       | Cummings      | 109000   | 0  | 1993 |
| Midre       | Cummings      | 109000   | 1  | 1994 |
| Midre       | Cummings      | 122000   | 2  | 1995 |
| Midre       | Cummings      | 180000   | 3  | 1997 |
| Midre       | Cummings      | 180000   | 1  | 1997 |
| Midre       | Cummings      | 250000   | 5  | 1998 |
| Midre       | Cummings      | 300000   | 4  | 2000 |
| Midre       | Cummings      | 300000   | 0  | 2000 |
| Midre       | Cummings      | 425000   | 0  | 2001 |
| Will        | Cunnane       | 150000   | 0  | 1997 |
| Will        | Cunnane       | 230000   | 0  | 2000 |
| Will        | Cunnane       | 255000   | 0  | 2001 |
| Chad        | Curtis        | 109000   | 10 | 1992 |
| Chad        | Curtis        | 220000   | 6  | 1993 |
| Chad        | Curtis        | 600000   | 11 | 1994 |
| Chad        | Curtis        | 1900000  | 21 | 1995 |
| Chad        | Curtis        | 2000000  | 10 | 1996 |
| Chad        | Curtis        | 2000000  | 2  | 1996 |
| Chad        | Curtis        | 900000   | 12 | 1997 |
| Chad        | Curtis        | 900000   | 3  | 1997 |
| Chad        | Curtis        | 1250000  | 10 | 1998 |
| Chad        | Curtis        | 2000000  | 5  | 1999 |
| Chad        | Curtis        | 2000000  | 8  | 2000 |
| Chad        | Curtis        | 1900000  | 3  | 2001 |
| Milt        | Cuyler        | 100000   | 0  | 1990 |
| Milt        | Cuyler        | 100000   | 3  | 1991 |
| Milt        | Cuyler        | 230000   | 3  | 1992 |
| Milt        | Cuyler        | 275000   | 0  | 1993 |
| Milt        | Cuyler        | 275000   | 1  | 1994 |
| Milt        | Cuyler        | 340000   | 0  | 1995 |
| Milt        | Cuyler        | 242500   | 2  | 1996 |
| Omar        | Daal          | 147000   | 0  | 1994 |
| Omar        | Daal          | 156000   | 0  | 1995 |
| Omar        | Daal          | 156000   | 0  | 1996 |
| Omar        | Daal          | 550000   | 0  | 1997 |
| Omar        | Daal          | 550000   | 0  | 1997 |
| Omar        | Daal          | 575000   | 0  | 1998 |
| Omar        | Daal          | 2625000  | 0  | 1999 |
| Omar        | Daal          | 5625000  | 1  | 2000 |
| Omar        | Daal          | 5625000  | 0  | 2000 |
| Omar        | Daal          | 2750000  | 0  | 2001 |
| Mark        | Dalesandro    | 185000   | 2  | 1998 |
| Jeff        | D'Amico       | 109000   | 0  | 1996 |
| Jeff        | D'Amico       | 172500   | 0  | 1997 |
| Jeff        | D'Amico       | 242500   | 0  | 1999 |
| Jeff        | D'Amico       | 2300000  | 0  | 2001 |
| Johnny      | Damon         | 109000   | 3  | 1995 |
| Johnny      | Damon         | 180000   | 6  | 1996 |
| Johnny      | Damon         | 240000   | 8  | 1997 |
| Johnny      | Damon         | 460000   | 18 | 1998 |
| Johnny      | Damon         | 2100000  | 14 | 1999 |
| Johnny      | Damon         | 4000000  | 16 | 2000 |
| Johnny      | Damon         | 7100000  | 9  | 2001 |
| Kal         | Daniels       | 60000    | 6  | 1986 |
| Kal         | Daniels       | 86500    | 26 | 1987 |
| Kal         | Daniels       | 185000   | 18 | 1988 |
| Kal         | Daniels       | 325000   | 2  | 1989 |
| Kal         | Daniels       | 325000   | 2  | 1989 |
| Kal         | Daniels       | 600000   | 27 | 1990 |
| Kal         | Daniels       | 2025000  | 17 | 1991 |
| Kal         | Daniels       | 2500000  | 4  | 1992 |
| Kal         | Daniels       | 2500000  | 2  | 1992 |
| Vic         | Darensbourg   | 170000   | 0  | 1998 |
| Vic         | Darensbourg   | 265000   | 0  | 1999 |
| Vic         | Darensbourg   | 240000   | 0  | 2000 |
| Vic         | Darensbourg   | 625000   | 0  | 2001 |
| Ron         | Darling       | 230000   | 0  | 1985 |
| Ron         | Darling       | 440000   | 0  | 1986 |
| Ron         | Darling       | 1050000  | 0  | 1987 |
| Ron         | Darling       | 1000000  | 0  | 1988 |
| Ron         | Darling       | 1966666  | 2  | 1989 |
| Ron         | Darling       | 1566667  | 0  | 1990 |
| Ron         | Darling       | 1966667  | 0  | 1991 |
| Ron         | Darling       | 1966667  | 0  | 1991 |
| Ron         | Darling       | 1966667  | 0  | 1991 |
| Ron         | Darling       | 2200000  | 0  | 1992 |
| Ron         | Darling       | 2250000  | 0  | 1993 |
| Ron         | Darling       | 2250000  | 0  | 1994 |
| Ron         | Darling       | 3000000  | 0  | 1995 |
| Mike        | Darr          | 215000   | 2  | 2001 |
| Danny       | Darwin        | 565000   | 0  | 1985 |
| Danny       | Darwin        | 610000   | 0  | 1986 |
| Danny       | Darwin        | 610000   | 0  | 1986 |
| Danny       | Darwin        | 740000   | 0  | 1987 |
| Danny       | Darwin        | 760000   | 1  | 1988 |
| Danny       | Darwin        | 855000   | 0  | 1989 |
| Danny       | Darwin        | 1200000  | 0  | 1990 |
| Danny       | Darwin        | 3250000  | 0  | 1991 |
| Danny       | Darwin        | 3350000  | 0  | 1992 |
| Danny       | Darwin        | 2750000  | 0  | 1993 |
| Danny       | Darwin        | 2650000  | 0  | 1994 |
| Danny       | Darwin        | 300000   | 0  | 1995 |
| Danny       | Darwin        | 300000   | 0  | 1995 |
| Danny       | Darwin        | 109000   | 0  | 1995 |
| Danny       | Darwin        | 109000   | 0  | 1995 |
| Danny       | Darwin        | 550000   | 1  | 1996 |
| Danny       | Darwin        | 550000   | 0  | 1996 |
| Danny       | Darwin        | 475000   | 0  | 1997 |
| Danny       | Darwin        | 475000   | 0  | 1997 |
| Danny       | Darwin        | 710000   | 0  | 1998 |
| Jeff        | Darwin        | 109000   | 0  | 1994 |
| Jeff        | Darwin        | 110000   | 0  | 1996 |
| Jeff        | Darwin        | 172500   | 0  | 1997 |
| Doug        | Dascenzo      | 100000   | 1  | 1990 |
| Doug        | Dascenzo      | 165000   | 1  | 1991 |
| Doug        | Dascenzo      | 240000   | 0  | 1992 |
| Doug        | Dascenzo      | 450000   | 2  | 1993 |
| Brian       | Daubach       | 215000   | 21 | 1999 |
| Brian       | Daubach       | 295000   | 21 | 2000 |
| Brian       | Daubach       | 400000   | 22 | 2001 |
| Rich        | Dauer         | 480000   | 2  | 1985 |
| Jack        | Daugherty     | 68000    | 1  | 1989 |
| Jack        | Daugherty     | 105000   | 6  | 1990 |
| Jack        | Daugherty     | 205000   | 1  | 1991 |
| Jack        | Daugherty     | 215000   | 0  | 1992 |
| Darren      | Daulton       | 80000    | 8  | 1986 |
| Darren      | Daulton       | 98000    | 3  | 1987 |
| Darren      | Daulton       | 115000   | 1  | 1988 |
| Darren      | Daulton       | 285000   | 8  | 1989 |
| Darren      | Daulton       | 425000   | 12 | 1990 |
| Darren      | Daulton       | 1916666  | 12 | 1991 |
| Darren      | Daulton       | 2566667  | 27 | 1992 |
| Darren      | Daulton       | 2466667  | 24 | 1993 |
| Darren      | Daulton       | 2300000  | 15 | 1994 |
| Darren      | Daulton       | 5300000  | 9  | 1995 |
| Darren      | Daulton       | 5250000  | 0  | 1996 |
| Darren      | Daulton       | 4825000  | 11 | 1997 |
| Darren      | Daulton       | 4825000  | 3  | 1997 |
| Tom         | Davey         | 200000   | 0  | 1999 |
